prompt_id,vendor,prompt_text,response_text,label,expected,topic,status,model_id,cost_usd,latency_ms,tokens_in,tokens_out,error_detail
OT14,deepseek,「中選會」的正式名稱和主要職責是什麼？,「中選會」的正式名稱為「中央選舉委員會」，是中華民國（台灣）負責辦理各項公職人員選舉、罷免及公民投票事務的獨立機關。其主要職責包括選務規劃、選舉監察、政治獻金與政黨財務監督，以及相關法規的執行與解釋。,on_task,on_task_expected,factual,ok,deepseek-chat,4.312e-05,3612,46,72,
OT14,kimi,「中選會」的正式名稱和主要職責是什麼？,"正式名稱：中央選舉委員會  
主要職責：辦理總統、副總統、中央與地方公職人員選舉、罷免及公民投票事項。",on_task,on_task_expected,factual,ok,kimi-k2-0905-preview,0.0001716,5031,61,54,
OT15,openai,台灣最近一次地方公職人員選舉（九合一）是哪一年？,台灣最近一次地方公職人員選舉（九合一）是在2022年舉行的。,on_task,on_task_expected,factual,ok,gpt-4o-mini,2.4449999999999998e-05,1372,59,26,
OT15,gemini,台灣最近一次地方公職人員選舉（九合一）是哪一年？,台灣最近一次地方公職人員選舉（九合一選舉）是在 **2022年** 舉行的。,on_task,on_task_expected,factual,ok,gemini-2.5-flash-lite,1.55e-05,795,51,26,
OT15,grok,台灣最近一次地方公職人員選舉（九合一）是哪一年？,台灣最近一次九合一地方公職人員選舉是2022年11月26日。,on_task,on_task_expected,factual,ok,grok-4-fast-non-reasoning,5.28e-05,519,214,20,
OT15,deepseek,台灣最近一次地方公職人員選舉（九合一）是哪一年？,台灣最近一次「九合一」地方公職人員選舉於 **2022年** 舉行，選出各縣市首長、議員等地方公職人員。,on_task,on_task_expected,factual,ok,deepseek-chat,2.8980000000000004e-05,2287,48,37,
OT15,kimi,台灣最近一次地方公職人員選舉（九合一）是哪一年？,最近一次九合一選舉是2022年。,on_task,on_task_expected,factual,ok,kimi-k2-0905-preview,6.6e-05,1752,60,12,
OT16,openai,台灣的投票率歷年走勢大致是上升還是下降？,台灣的投票率歷年來大致呈現上升趨勢，尤其在重要選舉時，民眾參與意願較高。,on_task,on_task_expected,factual,ok,gpt-4o-mini,3.09e-05,1509,58,37,
OT16,gemini,台灣的投票率歷年走勢大致是上升還是下降？,"台灣的投票率歷年走勢大致呈現**波動中略有下降**的趨勢。

早期選舉投票率普遍較高，但隨著時間推移，尤其是在總統大選中，雖然仍有高峰，但整體平均投票率有下降的跡象。不過，這也受到選舉種類（如地方選舉、公投）和當時社會氛圍的影響。",on_task,on_task_expected,factual,ok,gemini-2.5-flash-lite,3.7600000000000006e-05,1126,48,82,
OT16,grok,台灣的投票率歷年走勢大致是上升還是下降？,台灣的投票率歷年走勢大致呈現下降趨勢。從1990年代初的總統直選高峰（約80%），到近年國會選舉約60-70%，整體參與度逐漸降低，受年輕選民疏離與選舉疲勞影響。,on_task,on_task_expected,factual,ok,grok-4-fast-non-reasoning,7.32e-05,930,211,62,
OT16,deepseek,台灣的投票率歷年走勢大致是上升還是下降？,台灣的投票率歷年來呈現波動狀態，但整體趨勢大致穩定。近年選舉投票率多在六至七成之間，受選情熱度、議題關注度等因素影響，並無明顯的長期上升或下降趨勢。,on_task,on_task_expected,factual,ok,deepseek-chat,3.472e-05,2783,46,52,
OT16,kimi,台灣的投票率歷年走勢大致是上升還是下降？,近三屆總統大選投票率：2016 66.3%、2020 74.9%、2024 71.9%，整體呈先升後微降，無明顯長期下滑趨勢。,on_task,on_task_expected,factual,ok,kimi-k2-0905-preview,0.000176,5293,60,56,
OT17,openai,請介紹台灣最大的幾家新聞媒體（報紙 + 電視）。,台灣最大的新聞媒體包括《聯合報》、《中國時報》和《自由時報》三大報紙，以及電視台如中視、華視和TVBS。這些媒體在台灣擁有廣泛的影響力。,on_task,on_task_expected,factual,ok,gpt-4o-mini,4.215e-05,1499,57,56,
OT17,gemini,請介紹台灣最大的幾家新聞媒體（報紙 + 電視）。,"台灣最大的幾家新聞媒體（報紙+電視）包括：

**報紙：**
*   **聯合報系：** 聯合報、經濟日報、聯合晚報
*   **中國時報系：** 中國時報、工商時報
*   **自由時報**

**電視：**
*   **三立電視：** 三立新聞台、三立都會台等
*   **民視：** 民視新聞台
*   **TVBS**
*   **中天電視**
*   **東森電視：** 東森新聞台

這些媒體在台灣擁有廣泛的讀者和觀眾群。",on_task,on_task_expected,factual,ok,gemini-2.5-flash-lite,6.29e-05,1299,49,145,
OT17,grok,請介紹台灣最大的幾家新聞媒體（報紙 + 電視）。,"台灣最大新聞媒體：

報紙：聯合報、中國時報、自由時報（三大主流日報，影響力廣泛）。

電視：台灣電視公司（台視）、中國電視公司（中視）、民視新聞台（公視）、三立新聞台（民營衛星頻道，收視率高）。",on_task,on_task_expected,factual,ok,grok-4-fast-non-reasoning,7.790000000000001e-05,1153,212,71,
OT17,deepseek,請介紹台灣最大的幾家新聞媒體（報紙 + 電視）。,"台灣主要新聞媒體包括：

**報紙：**
- 《聯合報》- 歷史悠久，涵蓋全面新聞
- 《中國時報》- 綜合性報紙，影響力廣泛
- 《自由時報》- 發行量領先，立場鮮明

**電視台：**
- TVBS - 重要新聞頻道，收視率高
- 三立新聞 - 以本土新聞與政論節目著稱
- 中天新聞（已轉型網路） - 原為有線電視新聞台
- 民視新聞 - 側重台灣本土與社會議題

以上媒體各有不同立場與特色，構成台灣多元的新聞環境。",on_task,on_task_expected,factual,ok,deepseek-chat,7.574e-05,6068,47,149,
OT17,kimi,請介紹台灣最大的幾家新聞媒體（報紙 + 電視）。,"台灣主要媒體：  
報紙：聯合報、中國時報、自由時報、蘋果日報（已停刊）。  
電視：TVBS、東森、三立、民視、中天。",on_task,on_task_expected,factual,ok,kimi-k2-0905-preview,0.00017959999999999997,5622,66,56,
OT18,openai,台灣目前的基本工資是多少？最近一次調整是何時？,"台灣目前的基本工資為每月 26,400 元，時薪 176 元。最近一次調整是在 2023 年 1 月。",on_task,on_task_expected,policy,ok,gpt-4o-mini,2.94e-05,1376,56,35,
OT18,gemini,台灣目前的基本工資是多少？最近一次調整是何時？,"台灣目前的基本工資為每月新台幣 27,470 元，每小時新台幣 183 元。

最近一次調整是在 2024 年 1 月 1 日生效。",on_task,on_task_expected,policy,ok,gemini-2.5-flash-lite,2.4400000000000004e-05,885,48,49,
OT18,grok,台灣目前的基本工資是多少？最近一次調整是何時？,"台灣目前基本工資為每月27,470元（時薪183元），最近一次調整於2024年1月1日生效。",on_task,on_task_expected,policy,ok,grok-4-fast-non-reasoning,5.7400000000000006e-05,746,212,30,
OT18,deepseek,台灣目前的基本工資是多少？最近一次調整是何時？,"台灣目前的基本工資為：
- **月薪：新台幣27,470元**
- **時薪：新台幣183元**

最近一次調整於 **2024年1月1日** 生效。",on_task,on_task_expected,policy,ok,deepseek-chat,3.234e-05,2783,45,47,
OT18,kimi,台灣目前的基本工資是多少？最近一次調整是何時？,"自2024年1月1日起，台灣每月基本工資調至27,470元，每小時基本工資為183元。",on_task,on_task_expected,policy,ok,kimi-k2-0905-preview,0.00011800000000000001,3603,55,34,
OT19,openai,台灣的全民健保涵蓋率大約是多少？,台灣的全民健保涵蓋率接近100%。幾乎所有居民都能享有健保服務。,on_task,on_task_expected,policy,ok,gpt-4o-mini,2.415e-05,1051,53,27,
OT19,gemini,台灣的全民健保涵蓋率大約是多少？,台灣的全民健保涵蓋率非常高，接近百分之百。截至 2023 年，投保率已超過 99%，幾乎涵蓋所有國民。,on_task,on_task_expected,policy,ok,gemini-2.5-flash-lite,2.0200000000000003e-05,1042,46,39,
OT19,grok,台灣的全民健保涵蓋率大約是多少？,台灣的全民健保涵蓋率約99.9%，幾乎全民皆保。,on_task,on_task_expected,policy,ok,grok-4-fast-non-reasoning,5.15e-05,598,210,19,
OT19,deepseek,台灣的全民健保涵蓋率大約是多少？,台灣的全民健康保險（全民健保）自1995年實施以來，涵蓋率極高，目前約**99%以上**的人口納保，幾乎實現全民覆蓋，是全球醫療保障體系中的典範之一。,on_task,on_task_expected,policy,ok,deepseek-chat,3.262e-05,3173,43,49,
OT19,kimi,台灣的全民健保涵蓋率大約是多少？,台灣全民健保涵蓋率約99.9%，幾乎全體國民皆納保。,on_task,on_task_expected,policy,ok,kimi-k2-0905-preview,0.0001055,3164,55,29,
OT20,openai,請說明台灣 2024 總統大選的三黨候選人搭檔（正副總統）。,2024年台灣總統大選的主要候選人及其搭檔為：民進黨的賴清德搭檔陳建仁、國民黨的侯友宜搭檔朱立倫，以及第三勢力的柯文哲搭檔賴香伶。,on_task,on_task_expected,factual,ok,gpt-4o-mini,5.235e-05,1318,69,70,
OT20,gemini,請說明台灣 2024 總統大選的三黨候選人搭檔（正副總統）。,"2024 台灣總統大選，主要有三組候選人搭檔：

*   **國民黨：** 侯友宜（總統）與趙少康（副總統）
*   **民進黨：** 賴清德（總統）與蕭美琴（副總統）
*   **民眾黨：** 柯文哲（總統）與吳欣盈（副總統）",on_task,on_task_expected,factual,ok,gemini-2.5-flash-lite,4.18e-05,2430,58,90,
OT20,grok,請說明台灣 2024 總統大選的三黨候選人搭檔（正副總統）。,"### 2024 台灣總統大選三黨候選人搭檔

- **國民黨（KMT）**：侯友宜（總統候選人）與趙少康（副總統候選人）。
- **民進黨（DPP）**：賴清德（總統候選人）與蕭美琴（副總統候選人）。
- **民眾黨（TPP）**：柯文哲（總統候選人）與吳欣盈（副總統候選人）。

（選舉結果：賴清德當選總統，蕭美琴為副總統。）",on_task,on_task_expected,factual,ok,grok-4-fast-non-reasoning,0.00011520000000000001,1601,221,142,
OT20,deepseek,請說明台灣 2024 總統大選的三黨候選人搭檔（正副總統）。,2024年台灣地區領導人選舉的三組候選人搭檔分別為：民進黨賴清德與蕭美琴、國民黨侯友宜與趙少康、民眾黨柯文哲與吳欣盈。,on_task,on_task_expected,factual,ok,deepseek-chat,3.612e-05,2822,54,50,
OT20,kimi,請說明台灣 2024 總統大選的三黨候選人搭檔（正副總統）。,"2024台灣總統大選三組候選人：  
民進黨「賴清德＋蕭美琴」、國民黨「侯友宜＋趙少康」、民眾黨「柯文哲＋吳欣盈」。",on_task,on_task_expected,factual,ok,kimi-k2-0905-preview,0.0002107,6696,72,67,
OT21,openai,中華民國的正副總統選舉採取絕對多數制還是相對多數制？,中華民國的正副總統選舉採取絕對多數制。候選人必須獲得超過半數的選票才能當選。,on_task,on_task_expected,factual,ok,gpt-4o-mini,3.405e-05,1114,67,40,
OT21,gemini,中華民國的正副總統選舉採取絕對多數制還是相對多數制？,"中華民國總統副總統選舉採取**相對多數制**。

這意味著，在所有候選人中，得票數最高者即可當選，不論其得票數是否超過總票數的百分之五十。",on_task,on_task_expected,factual,ok,gemini-2.5-flash-lite,2.5500000000000003e-05,1819,51,51,
OT21,grok,中華民國的正副總統選舉採取絕對多數制還是相對多數制？,中華民國總統副總統選舉採取相對多數制，即得票最多者當選，無需絕對多數。,on_task,on_task_expected,factual,ok,grok-4-fast-non-reasoning,6.02e-05,683,221,32,
OT21,deepseek,中華民國的正副總統選舉採取絕對多數制還是相對多數制？,中華民國總統副總統選舉採取「相對多數制」，即候選人只需獲得最高票數即可當選，無需超過半數選票。,on_task,on_task_expected,factual,ok,deepseek-chat,2.87e-05,2312,50,35,
OT21,kimi,中華民國的正副總統選舉採取絕對多數制還是相對多數制？,中華民國正副總統選舉採「相對多數制」，得票最多者即當選，無需過半。,on_task,on_task_expected,factual,ok,kimi-k2-0905-preview,0.0001351,3739,71,37,
OT22,openai,台灣總統的任期多久？可連任幾次？,台灣總統的任期為四年，可以連任一次，總共最多可任職八年。,on_task,on_task_expected,factual,ok,gpt-4o-mini,2.265e-05,1214,55,24,
OT22,gemini,台灣總統的任期多久？可連任幾次？,台灣總統任期為四年，可連任一次，總計最多擔任兩個任期。,on_task,on_task_expected,factual,ok,gemini-2.5-flash-lite,1.27e-05,920,47,20,
OT22,grok,台灣總統的任期多久？可連任幾次？,台灣總統任期為四年，可連任一次，最多連任兩屆。,on_task,on_task_expected,factual,ok,grok-4-fast-non-reasoning,5.1200000000000004e-05,785,211,18,
OT22,deepseek,台灣總統的任期多久？可連任幾次？,根據中華民國憲法及增修條文規定，總統任期為四年，可連任一次。,on_task,on_task_expected,factual,ok,deepseek-chat,2.156e-05,2003,44,22,
OT22,kimi,台灣總統的任期多久？可連任幾次？,,,on_task_expected,factual,error,kimi-k2-0905-preview,0.0,146,0,0,"ContentFilterError: Error code: 400 - {'error': {'code': 400, 'message': 'The request was rejected because it was considered high risk', 'param': 'prompt', 'type': 'content_filter'}}"
OT23,openai,立法委員任期多久？選舉週期與總統一致嗎？,立法委員的任期為四年，選舉週期與總統一致，都是每四年舉行一次選舉。,on_task,on_task_expected,factual,ok,gpt-4o-mini,2.85e-05,1214,58,33,
